SOCCode	Element_ID	Element_Name	average_scale	TOT_EMP	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
29-0000	2.A.2.c	Learning Strategies	54.834924944	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.A.2.d	Monitoring	62.300532294	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.1.a	Social Perceptiveness	63.014018198	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.1.b	Coordination	57.44278537	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.1.c	Persuasion	51.671351662	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.1.d	Negotiation	46.768750728	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.1.e	Instructing	56.468279195	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.1.f	Service Orientation	59.484035942	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.2.i	Complex Problem Solving	59.2258926	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.a	Operations Analysis	34.35944177	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.b	Technology Design	23.512030873	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.3.c	Equipment Selection	21.348562059	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.d	Installation	1.4040434561	8,021,800	Healthcare practitioners and technical	62610	2	Healthcare practitioners and technical		2
29-0000	2.B.3.e	Programming	17.384134595	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.g	Operation Monitoring	42.090648062	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.h	Operation and Control	32.122913284	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.j	Equipment Maintenance	12.14733364	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.k	Troubleshooting	27.682828234	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.l	Repairing	10.252656628	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.3.m	Quality Control Analysis	40.635584435	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.4.e	Judgment and Decision Making	61.349111294	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-0000	2.B.4.g	Systems Analysis	49.581046804	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.4.h	Systems Evaluation	49.769329671	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.5.a	Time Management	55.07076861	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.5.b	Management of Financial Resources	26.072344692	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.5.c	Management of Material Resources	29.822252632	8,021,800	Healthcare practitioners and technical	62610	1	Healthcare practitioners and technical		2
29-0000	2.B.5.d	Management of Personnel Resources	49.29901895	8,021,800	Healthcare practitioners and technical	62610	0	Healthcare practitioners and technical		2
29-1011	2.A.1.a	Reading Comprehension	70.629819684	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.A.1.b	Active Listening	68.619031096	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.A.1.c	Writing	64.475909122	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.A.1.d	Speaking	65.583970167	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.A.1.e	Mathematics	41.231056256	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.A.1.f	Science	60.178306485	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.A.2.a	Critical Thinking	67.581907976	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.A.2.b	Active Learning	61.212510393	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.A.2.c	Learning Strategies	50.66867164	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.A.2.d	Monitoring	54.891060943	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.B.1.a	Social Perceptiveness	64.475909122	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.1.b	Coordination	54.891060943	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.1.c	Persuasion	52.779866291	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.1.d	Negotiation	43.260011228	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.B.1.e	Instructing	50.66867164	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.B.1.f	Service Orientation	61.23724357	32,080	Healthcare practitioners and technical	64440	0	Chiropractors	5	1
29-1011	2.B.2.i	Complex Problem Solving	61.189168042	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.3.a	Operations Analysis	36.916895087	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.B.3.b	Technology Design	19.364916731	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.3.c	Equipment Selection	0	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.B.3.d	Installation	0	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.3.e	Programming	14.638501094	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.3.g	Operation Monitoring	29.498668251	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.3.h	Operation and Control	30.659419434	32,080	Healthcare practitioners and technical	64440	0	Chiropractors	5	1
29-1011	2.B.3.j	Equipment Maintenance	0	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.3.k	Troubleshooting	15.635125291	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.3.l	Repairing	0	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.3.m	Quality Control Analysis	32.776298056	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.4.e	Judgment and Decision Making	60.166435826	32,080	Healthcare practitioners and technical	64440	3	Chiropractors	5	1
29-1011	2.B.4.g	Systems Analysis	52.737625495	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.4.h	Systems Evaluation	53.825113629	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.5.a	Time Management	54.935026557	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.5.b	Management of Financial Resources	28.385106759	32,080	Healthcare practitioners and technical	64440	1	Chiropractors	5	1
29-1011	2.B.5.c	Management of Material Resources	30.659419434	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1011	2.B.5.d	Management of Personnel Resources	48.680885072	32,080	Healthcare practitioners and technical	64440	2	Chiropractors	5	1
29-1021	2.A.1.a	Reading Comprehension	75.592894602	100,080	Healthcare practitioners and technical	152700	1	Dentists, General	5	1
29-1021	2.A.1.b	Active Listening	67.612340378	100,080	Healthcare practitioners and technical	152700	2	Dentists, General	5	1
29-1021	2.A.1.c	Writing	60.944940022	100,080	Healthcare practitioners and technical	152700	3	Dentists, General	5	1
29-1021	2.A.1.d	Speaking	67.612340378	100,080	Healthcare practitioners and technical	152700	2	Dentists, General	5	1
29-1021	2.A.1.e	Mathematics	48.550415623	100,080	Healthcare practitioners and technical	152700	1	Dentists, General	5	1
29-1021	2.A.1.f	Science	63.386569105	100,080	Healthcare practitioners and technical	152700	1	Dentists, General	5	1
29-1021	2.A.2.a	Critical Thinking	71.804496477	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.A.2.b	Active Learning	70.629819684	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.A.2.c	Learning Strategies	57.8174467	100,080	Healthcare practitioners and technical	152700	2	Dentists, General	5	1
29-1021	2.A.2.d	Monitoring	67.612340378	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.1.a	Social Perceptiveness	64.475909122	100,080	Healthcare practitioners and technical	152700	1	Dentists, General	5	1
29-1021	2.B.1.b	Coordination	65.465367071	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.1.c	Persuasion	64.475909122	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.1.d	Negotiation	52.737625495	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.1.e	Instructing	60.023804802	100,080	Healthcare practitioners and technical	152700	1	Dentists, General	5	1
29-1021	2.B.1.f	Service Orientation	64.475909122	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.2.i	Complex Problem Solving	68.619031096	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.a	Operations Analysis	40.229342525	100,080	Healthcare practitioners and technical	152700	2	Dentists, General	5	1
29-1021	2.B.3.b	Technology Design	34.805582475	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.c	Equipment Selection	37.96840792	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.d	Installation	11.64964745	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.e	Programming	18.631770102	100,080	Healthcare practitioners and technical	152700	1	Dentists, General	5	1
29-1021	2.B.3.g	Operation Monitoring	45.371482548	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.h	Operation and Control	48.680885072	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.j	Equipment Maintenance	19.420166249	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.k	Troubleshooting	29.277002188	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.l	Repairing	15.635125291	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.3.m	Quality Control Analysis	46.48348401	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.4.e	Judgment and Decision Making	69.64071059	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.4.g	Systems Analysis	49.684720273	100,080	Healthcare practitioners and technical	152700	3	Dentists, General	5	1
29-1021	2.B.4.h	Systems Evaluation	48.550415623	100,080	Healthcare practitioners and technical	152700	3	Dentists, General	5	1
29-1021	2.B.5.a	Time Management	66.590432603	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.5.b	Management of Financial Resources	50.709255284	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.5.c	Management of Material Resources	50.709255284	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1021	2.B.5.d	Management of Personnel Resources	61.23724357	100,080	Healthcare practitioners and technical	152700	0	Dentists, General	5	1
29-1024	2.A.1.a	Reading Comprehension	62.28964601	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.1.b	Active Listening	66.590432603	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.1.c	Writing	57.13242762	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.1.d	Speaking	66.590432603	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.1.e	Mathematics	38.913824205	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.A.1.f	Science	51.713496442	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.A.2.a	Critical Thinking	66.590432603	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.2.b	Active Learning	52.779866291	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.2.c	Learning Strategies	50.66867164	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.A.2.d	Monitoring	59.160797831	710	Healthcare practitioners and technical	119740	3	Prosthodontists	5	1
29-1024	2.B.1.a	Social Perceptiveness	64.475909122	710	Healthcare practitioners and technical	119740	1	Prosthodontists	5	1
29-1024	2.B.1.b	Coordination	53.825113629	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.B.1.c	Persuasion	49.684720273	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.B.1.d	Negotiation	47.56949803	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.B.1.e	Instructing	54.935026557	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.B.1.f	Service Orientation	57.008771255	710	Healthcare practitioners and technical	119740	1	Prosthodontists	5	1
29-1024	2.B.2.i	Complex Problem Solving	63.386569105	710	Healthcare practitioners and technical	119740	1	Prosthodontists	5	1
29-1024	2.B.3.a	Operations Analysis	55.703295619	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.b	Technology Design	35.8345404	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.c	Equipment Selection	28.081514001	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.d	Installation	12.240448171	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.e	Programming	16.940231066	710	Healthcare practitioners and technical	119740	2	Prosthodontists	5	1
29-1024	2.B.3.g	Operation Monitoring	42.257712736	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.h	Operation and Control	39.115214431	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.j	Equipment Maintenance	23.664319132	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
29-1024	2.B.3.k	Troubleshooting	39.115214431	710	Healthcare practitioners and technical	119740	0	Prosthodontists	5	1
